code,trading_code,name,contract_type,exchange_code,currency_id,underlying_symbol,underlying_name,underlying_exchange,underlying_type,exercise_price,contract_unit,contract_status,list_date,list_reason,list_price,high_limit,low_limit,expire_date,last_trade_date,exercise_date,delivery_date,is_adjust,delist_date,delist_reason
90002874.XSHE,159919P2406M004100,沪深300ETF沽6月4100,PO,XSHE,CNY,159919.XSHE,嘉实沪深300ETF,XSHE,ETF,4.1,10000,LIST,2023-10-30,价格波动,0.4329,0.803,0.0628,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
90002875.XSHE,159922C2406M006750,中证500ETF购6月6750,CO,XSHE,CNY,159922.XSHE,嘉实中证500ETF,XSHE,ETF,6.75,10000,LIST,2023-10-30,价格波动,0.0493,0.5155,0.0001,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
90002876.XSHE,159922P2406M006750,中证500ETF沽6月6750,PO,XSHE,CNY,159922.XSHE,嘉实中证500ETF,XSHE,ETF,6.75,10000,LIST,2023-10-30,价格波动,1.1331,1.7037,0.5625,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
10006261.XSHG,510300C2406M04100,300ETF购6月4100,CO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,4.1,10000,LIST,2023-10-31,价格波动,0.0698,0.3902,0.0001,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
10006262.XSHG,510300P2406M04100,300ETF沽6月4100,PO,XSHG,CNY,510300.XSHG,华泰柏瑞沪深300ETF,XSHG,ETF,4.1,10000,LIST,2023-10-31,价格波动,0.448,0.8132,0.0828,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
10006263.XSHG,510500C2406M06750,500ETF购6月6750,CO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,6.75,10000,LIST,2023-10-31,价格波动,0.0216,0.4746,0.0001,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
10006264.XSHG,510500P2406M06750,500ETF沽6月6750,PO,XSHG,CNY,510500.XSHG,南方中证500ETF,XSHG,ETF,6.75,10000,LIST,2023-10-31,价格波动,1.1273,1.6913,0.5633,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
90002877.XSHE,159901C2406M002800,深证100ETF购6月2800,CO,XSHE,CNY,159901.XSHE,易方达深证100ETF,XSHE,ETF,2.8,10000,LIST,2023-10-31,价格波动,0.0801,0.3181,0.0001,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
90002878.XSHE,159901P2406M002800,深证100ETF沽6月2800,PO,XSHE,CNY,159901.XSHE,易方达深证100ETF,XSHE,ETF,2.8,10000,LIST,2023-10-31,价格波动,0.2457,0.5047,0.0001,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
90002879.XSHE,159915C2406M002150,创业板ETF购6月2150,CO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,2.15,10000,LIST,2023-10-31,价格波动,0.0553,0.3957,0.0001,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
90002880.XSHE,159915P2406M002150,创业板ETF沽6月2150,PO,XSHE,CNY,159915.XSHE,易方达创业板ETF,XSHE,ETF,2.15,10000,LIST,2023-10-31,价格波动,0.2525,0.6377,0.0001,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
10006265.XSHG,510050C2406A02750,50ETF购6月2706A,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.706,10161,LIST,2023-11-07,价格波动,0.0669,0.2985,0.0001,2024-06-26,2024-06-26,2024-06-26,2024-06-27,1,,
10006266.XSHG,510050P2406A02750,50ETF沽6月2706A,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.706,10161,LIST,2023-11-07,价格波动,0.2327,0.486,0.0001,2024-06-26,2024-06-26,2024-06-26,2024-06-27,1,,
10006267.XSHG,588000C2406M01150,科创50购6月1150,CO,XSHG,CNY,588000.XSHG,科创50,XSHG,ETF,1.15,10000,LIST,2023-11-07,价格波动,0.0146,0.1582,0.0001,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
10006268.XSHG,588000P2406M01150,科创50沽6月1150,PO,XSHG,CNY,588000.XSHG,科创50,XSHG,ETF,1.15,10000,LIST,2023-11-07,价格波动,0.216,0.4028,0.0292,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
90002881.XSHE,159901C2406M002850,深证100ETF购6月2850,CO,XSHE,CNY,159901.XSHE,易方达深证100ETF,XSHE,ETF,2.85,10000,LIST,2023-11-07,价格波动,0.0761,0.3169,0.0001,2024-06-26,2024-06-26,2024-06-26,2024-06-27,0,,
